Date,Open,High,Low,Close,Volume
2022-01-03 00:00:00-05:00,175.59705751559707,180.5836495821929,175.4785691318744,179.7245635986328,104487900
2022-01-04 00:00:00-05:00,180.33680545416792,180.64291051861917,176.87086923710484,177.44358825683594,99310400
2022-01-05 00:00:00-05:00,177.35469870642623,177.9076645654721,172.44710410660988,172.7235870361328,94537600
2022-01-06 00:00:00-05:00,170.53144774609515,173.0988062453202,169.48476030273352,169.84024047851562,96904000
2022-01-07 00:00:00-05:00,170.7191087296346,171.9534131235579,168.882463188789,170.00814819335938,86709100
2022-01-10 00:00:00-05:00,166.95691331364495,170.33396755803727,166.05833630344532,170.02786254882812,106765600
2022-01-11 00:00:00-05:00,170.15625344468066,172.98032709628473,168.6750883488204,172.881591796875,76138300
2022-01-12 00:00:00-05:00,173.90853099714386,174.9552186157356,172.62486659981641,173.32594299316406,74805200
2022-01-13 00:00:00-05:00,173.57278034449035,174.4022290921259,169.6328761924382,170.02786254882812,84505800
2022-01-14 00:00:00-05:00,169.18856251445965,171.5979270202181,168.9417016440695,170.8968505859375,80440800
2022-01-18 00:00:00-05:00,169.35639682120825,170.37346222601772,167.28277490871824,167.66787719726562,90956700
2022-01-19 00:00:00-05:00,167.86538136555103,168.9318220669951,163.8563634919243,164.14271545410156,94815000
2022-01-20 00:00:00-05:00,164.88329177990747,167.54938589903946,162.11844729565604,162.44430541992188,91420500
2022-01-21 00:00:00-05:00,162.35543751746508,164.24145797528735,160.26206238901995,160.3706817626953,122848900
2022-01-24 00:00:00-05:00,158.0107061986609,160.26207607511316,152.75749977547795,159.59060668945312,162294600
2022-01-25 00:00:00-05:00,156.98373920776964,160.71627385692008,155.04835868379,157.77369689941406,115798400
2022-01-26 00:00:00-05:00,161.4469864345937,162.3258104063819,155.83831548367354,157.68482971191406,108275300
2022-01-27 00:00:00-05:00,160.41017148991344,161.78271716337022,156.292534469543,157.22073364257812,121954600
2022-01-28 00:00:00-05:00,163.62923981024903,168.21097622981952,160.7557761219747,168.19122314453125,179935700
2022-01-31 00:00:00-05:00,168.02335908654715,172.8025811431817,167.38151188770172,172.58534240722656,115541600
2022-02-01 00:00:00-05:00,171.8250084438235,172.6445882158564,170.14635779611766,172.41748046875,86213900
2022-02-02 00:00:00-05:00,172.55573983521134,173.6715557354752,171.15357196907684,173.63204956054688,84914300
2022-02-03 00:00:00-05:00,172.28908971620243,174.02699943557604,169.95872310201423,170.7289276123047,89418100
