Date,Open,High,Low,Close,Volume
2022-01-03 00:00:00-05:00,543.8708954350914,546.219466393484,534.7073797305127,545.4879760742188,2714100
2022-01-04 00:00:00-05:00,543.100830078125,547.4226802238862,540.7522002690187,543.100830078125,2097500
2022-01-05 00:00:00-05:00,542.5810220184807,543.8900788383373,529.1823125839321,529.32666015625,2887500
2022-01-06 00:00:00-05:00,525.746017260831,532.7919063326339,523.1952304607581,529.211181640625,2503100
2022-01-07 00:00:00-05:00,527.045471684897,527.8347715782638,514.2339036129674,516.1012573242188,2323900
2022-01-10 00:00:00-05:00,509.4692335047786,510.5472872703331,489.4577943884596,499.3720703125,4916800
2022-01-11 00:00:00-05:00,499.3720263329075,502.9045761508987,491.18072779563,502.4811096191406,2457300
2022-01-12 00:00:00-05:00,502.4812334450617,510.1816522753249,502.4619635981354,506.1100158691406,1729500
2022-01-13 00:00:00-05:00,507.8810579087402,509.2382306636242,495.93575218346683,497.52398681640625,2428100
2022-01-14 00:00:00-05:00,492.412796922346,493.76996956683996,483.0663946523184,484.1540832519531,3872500
2022-01-18 00:00:00-05:00,475.9435707146551,476.54034840142305,468.62816784107594,469.7928771972656,3801900
2022-01-19 00:00:00-05:00,471.54468692406783,477.65686957754605,468.8591582002893,471.8045654296875,2709400
2022-01-20 00:00:00-05:00,472.37247249644554,481.16057841676906,463.7961292263019,464.73944091796875,2893700
2022-01-21 00:00:00-05:00,463.8731862842107,476.0879471286388,463.29564906792433,463.57476806640625,3295600
2022-01-24 00:00:00-05:00,457.7416588830907,471.62167368061216,451.4465890310469,470.59173583984375,4412600
2022-01-25 00:00:00-05:00,461.9287757005942,464.56618859378324,454.6807591109173,459.4454040527344,3076800
2022-01-26 00:00:00-05:00,465.13410917710985,475.3756492881314,460.84110522454597,465.3651123046875,3074900
2022-01-27 00:00:00-05:00,468.685967629832,477.2238016266429,462.3234818041462,464.4507141113281,2372300
2022-01-28 00:00:00-05:00,465.6249522143511,474.27831573099166,458.078547133344,473.9895324707031,1918500
2022-01-31 00:00:00-05:00,473.5756149370775,487.45562860870393,472.2569233108928,486.21392822265625,2480700
2022-02-01 00:00:00-05:00,486.08881803075576,490.5935548786035,478.33065033454267,489.3711242675781,2347200
2022-02-02 00:00:00-05:00,491.9699897532507,504.3676655017699,491.22883521113056,502.4714660644531,2547600
2022-02-03 00:00:00-05:00,497.31399603908005,507.49394977700433,495.70411415471546,502.9920349121094,2665100
2022-02-04 00:00:00-05:00,499.4637042186017,503.21372097316174,492.4167864566004,501.0639953613281,2387400
2022-02-07 00:00:00-05:00,502.53894326983766,503.2137627653969,495.72337815796214,497.32366943359375,1863600
2022-02-08 00:00:00-05:00,497.3236409515187,504.5537233358002,492.1276076234271,502.39434814453125,1462000
2022-02-09 00:00:00-05:00,508.99782799658044,515.0132474587334,506.761315328089,509.7979736328125,2256700
2022-02-10 00:00:00-05:00,502.12443512040403,505.5948513941029,496.2246921519767,499.8204345703125,2558900
2022-02-11 00:00:00-05:00,499.7433415320301,502.5871269999329,489.1199211521415,491.3275146484375,2349700
2022-02-14 00:00:00-05:00,490.6719463929356,493.12054255494974,483.3936751563774,488.32940673828125,1749600
2022-02-15 00:00:00-05:00,494.86544599795764,497.42968943826446,492.3782810759685,495.4245300292969,1984600
2022-02-16 00:00:00-05:00,493.0820065385889,496.03187802190615,483.6539795701023,493.95928955078125,1770800
2022-02-17 00:00:00-05:00,491.2986071495882,499.5601889340462,488.7825230033469,496.475341796875,2022800
2022-02-18 00:00:00-05:00,496.3596786487297,499.261361411048,491.9637610622073,494.21954345703125,2154700
2022-02-22 00:00:00-05:00,491.6456290365845,496.0608160623385,480.23174188495096,484.1070556640625,2451800
2022-02-23 00:00:00-05:00,484.8396626031745,489.6886364354614,476.97332983351436,477.4360656738281,2021400
2022-02-24 00:00:00-05:00,465.8776491088977,488.31982708210927,465.59810706253995,487.3847351074219,2859800
2022-02-25 00:00:00-05:00,490.2767165445941,499.59871614635796,487.06657276014926,498.8660583496094,2003000
2022-02-28 00:00:00-05:00,495.7909380674405,500.9291341312384,492.8989045276671,500.56280517578125,2408900
2022-03-01 00:00:00-05:00,500.76529137681155,510.3089671869949,500.50498951810386,504.1103820800781,2316000
2022-03-02 00:00:00-05:00,505.1417284878818,513.9046137508069,501.06398107289255,508.9977722167969,2571500
2022-03-03 00:00:00-05:00,515.2542059608736,519.5633655260846,510.4823399655682,513.8660278320312,3851800
2022-03-04 00:00:00-05:00,500.8037328602131,510.84871137367963,493.3615664906009,506.5877990722656,4417900
2022-03-07 00:00:00-05:00,504.61160236101017,525.6655710133956,504.5826537866277,509.4991455078125,3896900
2022-03-08 00:00:00-05:00,507.2818069138177,520.3056040839864,503.6089275981996,504.5247497558594,3649700
2022-03-09 00:00:00-05:00,508.6314518196686,511.7548378778973,497.1501073147267,508.660400390625,2789700
2022-03-10 00:00:00-05:00,504.28384092642625,515.1386155101351,499.4927339209285,513.5479736328125,1777700
2022-03-11 00:00:00-05:00,517.3076035900488,523.1206184488465,507.48432866271503,508.4386901855469,1735100
2022-03-14 00:00:00-04:00,508.77617480423476,516.0447975696338,504.69836769891253,507.02166748046875,1950000
2022-03-15 00:00:00-04:00,510.9258667983588,524.2773965745498,508.92070729914406,522.802490234375,2547900
