Date,Open,High,Low,Close,Volume
2022-01-03 00:00:00-05:00,354.9655927150456,367.3275770330637,354.43282513210295,365.9759521484375,4708200
2022-01-04 00:00:00-05:00,367.0020417466151,377.2724594967721,366.6666043599434,370.3564758300781,6854500
2022-01-05 00:00:00-05:00,368.9850481821065,377.37107200442705,367.5150371702837,368.8863830566406,5976600
2022-01-06 00:00:00-05:00,364.2235723713161,369.6865789548066,362.0601003286001,365.5177001953125,4781100
2022-01-07 00:00:00-05:00,361.9514189664803,367.28599516970536,359.6990108595592,365.1719055175781,4551200
2022-01-10 00:00:00-05:00,366.41663318017146,366.41663318017146,344.54483261954164,359.5014343261719,6009300
2022-01-11 00:00:00-05:00,359.1260263809619,363.601146636738,351.7761556082089,361.85260009765625,4131200
2022-01-12 00:00:00-05:00,364.47051837334357,367.61198736910393,362.62317711133124,362.8602600097656,5783100
2022-01-13 00:00:00-05:00,364.1445384492104,373.10466910779405,363.4234011728657,365.04351806640625,3892900
2022-01-14 00:00:00-05:00,359.90653187277195,370.23980803749754,359.73857803571235,367.6318054199219,4029900
2022-01-18 00:00:00-05:00,366.2981764768795,367.63182830825167,360.77589858941127,361.862548828125,4933900
2022-01-19 00:00:00-05:00,358.0196872528441,364.8262045641245,355.35238360180733,356.36004638671875,4464800
2022-01-20 00:00:00-05:00,357.44663750702915,368.5504922796972,357.28860233933665,359.5903625488281,5043200
2022-01-21 00:00:00-05:00,358.1085364135794,363.67033726484914,349.82016161015747,350.7784118652344,4867100
2022-01-24 00:00:00-05:00,338.41995917262057,345.85873613784315,326.58507946278183,345.1869812011719,7472800
2022-01-25 00:00:00-05:00,339.16091468028054,342.8358505701483,329.3512172352203,334.6561584472656,6994400
2022-01-26 00:00:00-05:00,339.2004107102614,350.47218987355075,337.1159864081406,340.48468017578125,7438600
2022-01-27 00:00:00-05:00,344.8511230278325,355.2733351348079,330.27980911606363,346.2835693359375,8416100
2022-01-28 00:00:00-05:00,354.7003399967781,378.1329894432353,351.07481644776914,377.87615966796875,8813400
2022-01-31 00:00:00-05:00,374.0925478719659,381.8672034705501,371.7315167370249,381.69927978515625,6345200
2022-02-01 00:00:00-05:00,381.0867576018268,390.70875367069505,377.78722332510887,387.3104248046875,5841100
2022-02-02 00:00:00-05:00,384.574015480563,395.07524482791075,378.11323484866665,391.9436340332031,6115000
2022-02-03 00:00:00-05:00,383.833079694046,388.17977030706,381.807896124114,385.34454345703125,4209200
2022-02-04 00:00:00-05:00,382.87488795104946,383.44784842186203,371.8500793463708,377.5699462890625,6045400
2022-02-07 00:00:00-05:00,377.5698982776648,377.7674573141185,368.78758059244376,371.57342529296875,4767500
2022-02-08 00:00:00-05:00,372.9663581014303,375.16932381431593,366.0511585262325,369.8347473144531,5825300
2022-02-09 00:00:00-05:00,380.9287060449074,383.74418612801935,375.9892778808082,376.74993896484375,5492800
2022-02-10 00:00:00-05:00,367.2168547564333,375.39654672656013,366.0709037855227,369.8545227050781,3995000
2022-02-11 00:00:00-05:00,373.2824264219982,376.2856069914788,363.1862648544408,365.2904357910156,4345600
2022-02-14 00:00:00-05:00,364.3520132841963,372.7194064190539,362.31697114188006,369.6273193359375,3678400
2022-02-15 00:00:00-05:00,370.04223169252157,378.42940222695813,368.8765337407366,376.9179382324219,5800400
