Date,Open,High,Low,Close,Volume
2022-01-03 00:00:00-05:00,297.73932226080933,306.6869722286434,297.4397476708597,300.79510498046875,39154700
2022-01-04 00:00:00-05:00,302.35298318045164,304.26035618992876,283.0995387897903,292.49658203125,52715400
2022-01-05 00:00:00-05:00,289.0913096841842,293.75489165112344,274.9508069314021,275.65985107421875,49806400
2022-01-06 00:00:00-05:00,276.0193116683891,283.9883318861586,270.27723107092123,281.39190673828125,45418600
2022-01-07 00:00:00-05:00,281.02241588192766,283.82854321308855,270.1973495396417,272.0947265625,40993900
2022-01-10 00:00:00-05:00,265.44389728297665,274.3116717295191,256.08680746591494,273.62261962890625,59468100
2022-01-11 00:00:00-05:00,272.853697071421,280.26346059605885,268.02036675811337,277.7868957519531,40408900
2022-01-12 00:00:00-05:00,280.2834261474267,285.5561523993054,275.699721470722,279.6043395996094,38341300
2022-01-13 00:00:00-05:00,283.3991335060514,284.4077216703182,264.61504369017405,265.38397216796875,54017100
2022-01-14 00:00:00-05:00,262.6377490483788,271.59539516840414,261.7389947855273,269.0489196777344,39583200
2022-01-18 00:00:00-05:00,262.23830786486445,266.0131001747447,257.3450630891743,258.6732177734375,42427000
2022-01-19 00:00:00-05:00,260.43082499129144,265.0644185169347,250.1749654962741,250.3247528076172,48831500
2022-01-20 00:00:00-05:00,252.69145652163564,255.43766867731145,240.44834890592975,241.1673583984375,43518100
2022-01-21 00:00:00-05:00,234.74624558206864,247.88810874337855,232.30960375416757,233.41807556152344,71895800
2022-01-24 00:00:00-05:00,222.99244038251805,233.47797818823736,208.5923036245296,233.39808654785156,91398200
2022-01-25 00:00:00-05:00,225.14945372390278,229.113971350086,219.69696772927503,222.93251037597656,66461600
2022-01-26 00:00:00-05:00,232.07990361724544,240.23866428272444,222.6928565656414,227.40635681152344,75595900
2022-01-27 00:00:00-05:00,235.3553947894455,239.61951806052934,216.45147405783376,219.1377716064453,57335300
2022-01-28 00:00:00-05:00,219.81682395997828,228.26517871090553,212.66669700504062,228.08541870117188,54377400
2022-01-31 00:00:00-05:00,231.50073221441744,244.75244507820776,230.20251959749692,244.52276611328125,56468000
2022-02-01 00:00:00-05:00,250.69423485467718,251.10367381702997,238.57095593690215,246.04066467285156,51892500
2022-02-02 00:00:00-05:00,257.5847279367062,257.8144221166512,245.19181723366736,252.07232666015625,54341900
2022-02-03 00:00:00-05:00,244.24312806315626,250.42460466667663,237.47246775682538,239.150146484375,41017800
2022-02-04 00:00:00-05:00,239.38983477593408,246.01070815061288,235.9945236922785,242.8550567626953,35482900
2022-02-07 00:00:00-05:00,243.38431315734587,251.4731627068304,241.68665770213013,246.9394073486328,37686800
2022-02-08 00:00:00-05:00,243.25447270265988,251.95248215408012,239.46969979644408,250.73416137695312,41035900
2022-02-09 00:00:00-05:00,255.867089820223,266.8818961387519,253.18079252488013,266.6821594238281,52428200
2022-02-10 00:00:00-05:00,259.5919745648696,268.87915318089983,255.6474028386643,257.8843078613281,51320000
