,0
0,560.76
1,558.86
2,555.96
3,553.43
4,551.3
5,550.7
6,549.83
7,548.26
8,546.73
9,546.01
10,544.88
11,544.96
12,545.83
13,547.28
14,548.62
15,550.23
16,551.85
17,553.27
18,554.3
19,554.88
20,555.29
21,555.11
22,554.17
23,553.7
24,553.79
25,554.5
26,554.59
27,554.56
28,555.07
29,556.6
30,557.51
31,558.52
32,559.83
33,561.95
34,564.35
35,566.46
36,568.96
37,570.83
38,572.69
39,573.81
40,575.12
41,575.9
42,576.35
43,575.93
44,576.6
45,577.35
46,576.65
47,576.75
48,577.62
49,578.85
50,579.0
51,578.41
52,578.01
53,576.32
54,574.79
55,573.6
56,571.95
57,570.11
58,568.36
59,567.29
60,565.04
61,563.17
62,560.72
63,559.04
64,556.56
65,555.0
66,554.49
67,553.75
68,554.52
69,554.15
70,552.73
71,550.92
72,549.18
73,546.89
74,544.47
75,542.74
76,542.4
77,542.15
78,541.62
79,542.24
80,542.37
81,541.72
82,542.41
83,542.0
84,541.09
85,538.8
86,536.51
87,534.31
88,532.99
89,529.9
90,527.39
91,525.05
92,521.82
93,518.82
94,515.34
95,513.11
96,511.51
97,509.73
98,508.39
99,506.83
100,504.95
101,502.6
102,499.64
103,496.81
104,493.62
105,490.27
106,487.42
107,484.76
108,482.03
109,479.46
110,477.88
111,476.95
112,477.11
113,476.99
114,476.65
115,477.31
116,478.54
117,479.64
118,481.1
119,482.57
120,483.39
121,484.91
122,486.92
123,489.17
124,491.38
125,493.42
126,496.16
127,498.48
128,500.69
129,502.92
130,505.46
131,507.58
132,510.41
133,512.77
134,514.04
135,515.47
136,516.28
137,517.7
138,517.82
139,517.88
140,517.63
141,517.19
142,515.86
143,514.63
144,513.25
145,512.1
146,511.38
147,510.48
148,509.6
149,507.84
150,506.55
151,505.34
152,503.57
153,501.96
154,499.55
155,496.86
156,494.27
157,491.83
158,488.41
159,485.46
160,483.28
161,480.48
162,477.4
163,474.09
164,472.73
165,471.79
166,470.94
167,469.66
168,467.78
169,465.35
170,462.98
171,460.63
172,457.63
173,454.54
174,451.19
175,448.8
176,445.96
177,444.23
178,442.68
179,441.27
180,440.24
181,439.24
182,439.06
183,439.12
184,439.33
185,439.0
186,438.19
187,438.75
188,439.92
189,440.86
190,440.48
191,441.29
192,442.73
193,444.69
194,447.93
195,450.95
196,453.99
197,456.87
198,460.24
199,463.77
200,467.45
201,470.98
202,474.41
203,477.08
204,480.61
205,483.99
206,486.96
207,489.76
208,491.74
209,493.54
210,495.9
211,499.21
212,503.4
213,507.34
214,511.05
215,513.88
216,517.1
217,518.88
218,520.01
219,521.98
220,523.22
221,524.91
222,526.63
223,527.9
224,529.58
225,530.84
226,531.75
227,533.06
228,534.46
229,537.14
230,538.28
231,539.36
232,540.94
233,543.03
234,545.19
235,547.64
236,549.43
237,550.29
238,551.0
239,551.58
240,552.15
241,553.37
242,555.15
243,556.7
244,558.11
245,559.0
246,560.87
247,562.88
248,564.53
249,566.66
250,568.79
251,570.39
252,572.11
253,573.36
254,575.09
255,575.61
256,576.77
257,577.73
258,578.39
259,578.37
260,578.27
261,578.44
262,578.57
263,579.4
264,580.29
265,580.74
266,581.25
267,583.02
268,584.31
269,585.6
270,587.51
271,588.92
272,589.37
273,589.77
274,591.09
275,592.02
276,592.85
277,593.95
278,595.61
279,597.42
280,598.71
281,600.27
282,601.52
283,602.67
284,603.94
285,605.76
286,608.1
287,610.44
288,613.05
289,615.06
290,616.54
291,617.8
292,619.05
293,618.8
294,618.35
295,618.49
296,618.18
297,618.53
298,619.36
299,620.21
300,620.4
301,620.83
302,620.93
303,620.76
304,619.89
305,619.2
306,619.03
307,618.98
308,618.08
309,617.56
310,617.01
311,617.19
312,617.01
313,616.14
314,615.52
315,615.27
316,615.35
317,616.0
318,616.53
319,617.89
320,620.21
321,622.41
322,624.64
323,626.88
324,628.66
325,632.24
326,639.04
327,645.5
328,652.07
329,658.43
330,665.84
331,672.81
332,679.0
333,684.86
334,692.13
335,699.38
336,708.66
337,717.03
338,726.77
339,736.81
340,745.97
341,755.07
342,763.44
343,771.29
344,778.3
345,784.68
346,791.31
347,797.76
348,804.91
349,811.94
350,819.57
351,824.78
352,826.29
353,828.11
354,830.93
355,834.59
356,837.73
357,841.24
358,845.15
359,849.8
360,853.74
361,857.58
362,859.01
363,860.92
364,861.69
365,863.18
366,864.31
367,865.45
368,867.44
369,869.58
370,873.3
371,876.0
372,877.39
373,878.67
374,879.99
375,880.58
376,879.61
377,878.88
378,878.19
379,878.47
380,877.13
381,875.26
382,872.87
383,870.41
384,869.52
385,867.44
386,866.42
387,864.63
388,863.24
389,861.88
390,861.44
391,860.46
392,861.6
393,860.8
394,859.74
395,858.74
396,856.34
397,855.02
398,854.03
399,852.62
400,850.94
401,850.5
402,850.54
403,850.81
404,851.55
405,850.82
406,849.69
407,849.71
408,850.15
409,849.95
410,848.28
411,847.54
412,845.96
413,845.39
414,844.15
415,842.91
416,840.56
417,838.95
418,836.57
419,836.21
420,836.48
421,837.94
422,839.12
423,841.02
424,842.17
425,843.97
426,844.72
427,844.21
428,844.79
429,846.16
430,846.35
431,846.2
432,847.35
433,847.82
434,848.1
435,849.51
436,851.6
437,853.54
438,855.46
439,857.87
440,861.55
441,864.91
442,870.02
443,873.92
444,878.4
445,882.88
446,886.13
447,888.89
448,893.2
449,896.21
450,899.57
451,903.08
452,906.24
453,909.79
454,912.8
455,914.51
456,917.58
457,921.3
458,924.17
459,926.56
460,929.65
461,933.15
462,939.2
463,946.46
464,954.45
465,962.44
466,970.81
467,979.83
468,987.0
469,993.46
470,999.56
471,1005.37
472,1012.17
473,1018.05
474,1023.1
475,1028.47
