,0
0,-4
1,2
2,3
3,2
4,1
5,-3
6,-4
7,-4
8,-7
9,-4
10,-7
11,-3
12,-1
13,2
14,7
15,7
16,15
17,7
18,5
19,1
20,-6
21,-1
22,-3
23,-3
24,-3
25,-4
26,-1
27,-1
28,-4
29,-5
30,-7
31,0
32,3
33,4
34,5
35,2
36,0
37,-2
38,-6
39,-6
40,0
41,0
42,3
43,0
44,-3
45,1
46,3
47,8
48,5
49,5
50,3
51,3
52,4
53,1
54,3
55,1
56,-1
57,-1
58,0
59,-1
60,-2
61,-3
62,-7
63,-8
64,-6
65,-5
66,-5
67,-1
68,2
69,-2
70,-2
71,-7
72,-6
73,-7
74,-8
75,0
76,-7
77,-2
78,3
79,3
80,2
81,-1
82,-4
83,-7
84,-2
85,-2
86,3
87,0
88,2
89,-1
90,-5
91,-5
92,-4
93,-6
94,-4
95,-1
96,1
97,8
98,8
99,9
100,2
101,3
102,3
103,0
104,0
105,-5
106,-9
107,-9
108,-4
109,-4
110,1
111,4
112,1
113,6
114,10
115,4
116,0
117,0
118,-8
119,-6
120,1
121,3
122,9
123,10
124,2
125,0
126,-6
127,-7
128,-3
129,-4
130,2
131,3
132,2
133,-1
134,-6
135,-8
136,-1
137,6
138,8
139,10
140,2
141,4
142,2
143,2
144,2
145,-1
146,1
147,1
148,4
149,5
150,2
151,0
152,-1
153,-4
154,-6
155,-5
156,-5
157,0
158,-3
159,-4
160,-4
161,-7
162,-1
163,-2
164,-2
165,1
166,-1
167,3
168,4
169,-5
170,-3
171,-7
172,-7
173,-1
174,-4
175,-4
176,-3
177,-5
178,-3
179,-2
180,0
181,-1
182,-3
183,1
184,2
185,4
186,6
187,0
188,-4
189,-4
190,-4
191,0
192,-2
193,3
194,3
195,1
196,3
197,1
198,2
199,5
200,-6
201,-9
202,-6
203,-10
204,-5
205,-6
206,-14
207,-8
208,-2
209,2
210,5
211,9
212,9
213,8
214,13
215,5
216,2
217,2
218,-3
219,-2
220,0
221,0
222,0
223,-2
224,3
225,4
226,5
227,5
228,-4
229,-6
230,-7
231,-7
232,-4
233,1
234,1
235,-2
236,-3
237,-7
238,-6
239,-1
240,-3
241,1
242,-2
243,-4
244,1
245,-1
246,2
247,3
248,-2
249,-1
250,-1
251,1
252,6
253,4
254,5
255,3
256,-1
257,2
258,7
259,10
260,8
261,3
262,0
263,0
264,-1
265,3
266,2
267,8
268,7
269,4
270,7
271,-8
272,-9
273,-8
274,-12
275,-5
276,2
277,1
278,0
279,-3
280,-5
281,-5
282,-6
283,-2
284,-2
285,-1
286,3
287,4
288,6
289,4
290,3
291,-1
292,-5
293,-3
294,0
295,4
296,11
297,12
298,8
299,10
300,3
301,4
302,4
303,-3
304,-3
305,-4
306,-4
307,1
308,4
309,3
310,4
311,5
312,2
313,1
314,0
315,-1
316,2
317,0
318,0
319,-3
320,-3
321,0
322,2
323,0
324,-1
325,2
326,1
327,3
328,1
329,-2
330,-3
331,-1
332,2
333,2
334,7
335,10
336,9
337,8
338,7
339,4
340,5
341,5
342,5
343,1
344,-2
345,1
346,0
347,1
348,1
349,0
350,0
351,2
352,4
353,-1
354,-2
355,-3
356,-3
357,1
358,1
359,2
360,0
361,0
362,-3
363,-2
364,-1
365,-4
366,-2
367,-2
368,-2
369,2
370,1
371,1
372,1
373,-1
374,-3
375,-4
376,-1
377,4
378,8
379,6
380,4
381,-2
382,-5
383,-4
384,-2
385,0
386,8
387,8
388,9
389,8
390,2
391,-1
392,-3
393,-3
394,0
395,2
396,1
397,1
398,-1
399,0
400,0
401,-1
402,0
403,-3
404,-1
405,0
406,2
407,2
408,1
409,2
410,2
411,5
412,5
413,4
414,1
415,-1
416,-1
417,0
418,1
419,1
420,1
421,1
422,0
423,2
424,1
425,-3
426,-5
427,-6
428,-5
429,-4
430,0
431,1
432,0
433,4
434,1
435,2
436,3
437,3
438,5
439,2
440,4
441,1
442,-1
443,1
444,-1
445,-1
446,0
447,-3
448,-2
449,1
450,-9
451,-10
452,-11
453,-10
454,-1
455,3
456,4
457,4
458,5
459,4
460,4
461,1
462,2
463,1
464,2
465,4
466,3
467,2
468,2
469,2
470,1
471,1
472,0
473,0
474,-3
475,-3
476,-3
477,-6
478,-3
479,-2
480,4
481,5
482,2
483,2
484,-3
485,-3
486,-1
487,3
488,3
489,5
490,6
491,4
492,3
493,1
494,0
495,-1
